rsuIP,ode_timeStamp,Msgcount,TemporaryID,DSecond,Lat,Lon,Elevation,Speed,Heading
10.11.81.22,2022-10-27 12:53:41.930266,103,786BDA84,41817,39.6137167,-105.0911807,1682.9,19.08,0.4
10.11.81.22,2022-10-27 12:53:42.137676,105,786BDA84,42014,39.6137504,-105.0911805,1682.9,19.06,0.5
10.11.81.22,2022-10-27 12:53:42.218455,106,786BDA84,42118,39.6137681,-105.0911802,1682.8,18.96,0.7
10.11.81.22,2022-10-27 12:53:42.319313,107,786BDA84,42218,39.6137854,-105.09118,1682.8,19.04,0.6
10.11.81.22,2022-10-27 12:53:42.429817,108,786BDA84,42319,39.6138025,-105.0911799,1682.8,18.92,0.4
10.11.81.22,2022-10-27 12:53:42.520138,109,786BDA84,42416,39.6138192,-105.0911797,1682.8,19.04,0.5
10.11.81.22,2022-10-27 12:53:42.619061,110,786BDA84,42517,39.6138366,-105.0911796,1682.8,19.06,0.3
10.11.81.22,2022-10-27 12:53:42.718616,111,786BDA84,42617,39.6138536,-105.0911793,1682.8,18.96,0.6
10.11.81.22,2022-10-27 12:53:42.830172,112,786BDA84,42719,39.6138711,-105.0911792,1682.7,19.02,0.4
10.11.81.22,2022-10-27 12:53:42.919037,113,786BDA84,42817,39.6138877,-105.0911788,1682.7,18.86,0.8
10.11.81.22,2022-10-27 12:53:43.018645,114,786BDA84,42917,39.6139049,-105.0911788,1682.7,18.98,0.3
10.11.81.22,2022-10-27 12:53:43.119625,115,786BDA84,43014,39.6139214,-105.0911786,1682.6,18.96,0.4
10.11.81.22,2022-10-27 12:53:43.233123,116,786BDA84,43119,39.6139392,-105.0911784,1682.6,18.88,0.5
10.11.81.22,2022-10-27 12:53:43.332002,117,786BDA84,43119,39.6139392,-105.0911784,1682.6,18.88,0.5
10.11.81.22,2022-10-27 12:53:43.419311,118,786BDA84,43217,39.6139561,-105.091178,1682.6,19.04,0.7
10.11.81.22,2022-10-27 12:53:43.519315,119,786BDA84,43316,39.613973,-105.0911779,1682.6,18.94,0.5
10.11.81.22,2022-10-27 12:53:43.620017,120,786BDA84,43416,39.6139901,-105.0911776,1682.5,18.92,0.7
10.11.81.22,2022-10-27 12:53:43.728000,121,786BDA84,43518,39.6140075,-105.0911774,1682.5,18.92,0.6
10.11.81.22,2022-10-27 12:53:43.728251,122,786BDA84,43618,39.6140245,-105.0911772,1682.5,18.88,0.6
10.11.81.22,2022-10-27 12:53:43.937745,124,786BDA84,43816,39.6140584,-105.0911765,1682.4,18.98,0.9
10.11.81.22,2022-10-27 12:53:44.019255,125,786BDA84,43917,39.6140757,-105.0911765,1682.4,19.0,0.4
10.11.81.22,2022-10-27 12:53:44.120789,126,786BDA84,44014,39.6140921,-105.0911762,1682.4,18.98,0.6
10.11.81.22,2022-10-27 12:53:44.219169,127,786BDA84,44014,39.6140921,-105.0911762,1682.4,18.98,0.6
10.11.81.22,2022-10-27 12:53:44.324856,0,786BDA84,44117,39.6141098,-105.0911761,1682.3,19.02,0.5
10.11.81.22,2022-10-27 12:53:44.430368,1,786BDA84,44215,39.6141265,-105.0911758,1682.3,18.94,0.6
10.11.81.22,2022-10-27 12:53:44.519438,2,786BDA84,44316,39.614144,-105.0911757,1682.3,19.08,0.4
10.11.81.22,2022-10-27 12:53:44.632069,3,786BDA84,44418,39.6141614,-105.0911755,1682.3,19.02,0.4
10.11.81.22,2022-10-27 12:53:44.730557,4,786BDA84,44517,39.6141785,-105.0911753,1682.2,19.08,0.6
10.11.81.22,2022-10-27 12:53:44.730706,5,786BDA84,44618,39.6141956,-105.091175,1682.2,18.96,0.6
10.11.81.22,2022-10-27 12:53:44.830877,6,786BDA84,44716,39.6142124,-105.0911747,1682.2,18.98,0.7
10.11.81.22,2022-10-27 12:53:44.919647,7,786BDA84,44818,39.61423,-105.0911744,1682.1,19.06,0.7
10.11.81.22,2022-10-27 12:53:45.004925,8,786BDA84,44918,39.6142471,-105.0911743,1682.1,19.02,0.5
10.11.81.22,2022-10-27 12:53:45.103468,9,786BDA84,45014,39.6142634,-105.091174,1682.1,18.96,0.6
10.11.81.22,2022-10-27 12:53:45.203740,10,786BDA84,45117,39.614281,-105.0911737,1682.0,18.94,0.7
10.11.81.22,2022-10-27 12:53:45.303943,11,786BDA84,45217,39.6142983,-105.0911734,1682.0,19.1,0.7
10.11.81.22,2022-10-27 12:53:45.402793,12,786BDA84,45318,39.6143156,-105.0911732,1682.0,19.08,0.6
10.11.81.22,2022-10-27 12:53:45.512824,13,786BDA84,45417,39.6143325,-105.0911728,1681.9,18.98,0.8
10.11.81.22,2022-10-27 12:53:45.603125,14,786BDA84,45417,39.6143325,-105.0911728,1681.9,18.98,0.8
10.11.81.22,2022-10-27 12:53:45.703718,15,786BDA84,45516,39.6143494,-105.0911726,1681.9,19.0,0.7
10.11.81.22,2022-10-27 12:53:45.803266,16,786BDA84,45617,39.6143667,-105.0911722,1681.9,18.96,0.9
10.11.81.22,2022-10-27 12:53:45.905817,17,786BDA84,45717,39.6143839,-105.091172,1681.9,19.02,0.7
10.11.81.22,2022-10-27 12:53:45.906706,18,786BDA84,45816,39.6144009,-105.0911717,1681.8,19.04,0.7
10.11.81.22,2022-10-27 12:53:46.003350,19,786BDA84,45917,39.6144182,-105.0911717,1681.8,19.06,0.4
10.11.81.22,2022-10-27 12:53:46.103167,20,786BDA84,46015,39.6144351,-105.0911714,1681.8,19.06,0.6
10.11.81.22,2022-10-27 12:53:46.203582,21,786BDA84,46118,39.6144527,-105.0911712,1681.8,19.0,0.5
10.11.81.22,2022-10-27 12:53:46.303170,22,786BDA84,46216,39.6144697,-105.0911709,1681.8,19.16,0.8
10.11.81.22,2022-10-27 12:53:46.403009,23,786BDA84,46316,39.6144869,-105.0911707,1681.7,19.06,0.6
10.11.81.22,2022-10-27 12:53:46.507745,24,786BDA84,46316,39.6144869,-105.0911707,1681.7,19.06,0.6
10.11.81.22,2022-10-27 12:53:46.603311,25,786BDA84,46417,39.6145042,-105.0911709,1681.7,19.06,0.0
10.11.81.22,2022-10-27 12:53:46.702906,26,786BDA84,46617,39.6145385,-105.0911707,1681.7,19.04,0.2
10.11.81.22,2022-10-27 12:53:46.922679,28,786BDA84,46817,39.6145729,-105.0911702,1681.6,19.16,0.5
10.11.81.22,2022-10-27 12:53:47.006463,29,786BDA84,46817,39.6145729,-105.0911702,1681.6,19.16,0.5
10.11.81.22,2022-10-27 12:53:47.106413,30,786BDA84,46917,39.61459,-105.0911701,1681.6,19.1,0.4
10.11.81.22,2022-10-27 12:53:47.205797,31,786BDA84,47015,39.6146066,-105.0911699,1681.6,18.94,0.3
10.11.81.22,2022-10-27 12:53:47.424584,33,786BDA84,47217,39.6146412,-105.0911697,1681.6,19.0,0.3
10.11.81.22,2022-10-27 12:53:47.537820,35,786BDA84,47416,39.6146754,-105.0911696,1681.6,19.06,0.1
10.11.81.22,2022-10-27 12:53:47.606112,36,786BDA84,47517,39.6146927,-105.0911694,1681.5,19.06,0.2
10.11.81.22,2022-10-27 12:53:48.424828,45,786BDA84,48318,39.6148295,-105.0911691,1681.4,18.94,0.1
10.11.81.22,2022-10-27 12:53:48.503625,46,786BDA84,48419,39.6148467,-105.0911691,1681.4,18.96,0.0
10.11.81.22,2022-10-27 12:53:48.603439,47,786BDA84,48517,39.6148634,-105.091169,1681.4,18.92,0.2
10.11.81.22,2022-10-27 12:53:48.703723,48,786BDA84,48618,39.6148805,-105.091169,1681.4,18.84,0.0
10.11.81.22,2022-10-27 12:53:48.803982,49,786BDA84,48717,39.6148975,-105.091169,1681.4,18.94,0.0
10.11.81.22,2022-10-27 12:53:48.903881,50,786BDA84,48818,39.6149146,-105.091169,1681.4,18.84,359.9
10.11.81.22,2022-10-27 12:53:49.003618,51,786BDA84,48818,39.6149146,-105.091169,1681.4,18.84,359.9
10.11.81.22,2022-10-27 12:53:49.103579,52,786BDA84,48917,39.6149313,-105.091169,1681.3,18.8,0.0
10.11.81.22,2022-10-27 12:53:49.207027,53,786BDA84,49015,39.6149482,-105.0911691,1681.4,19.0,359.8
10.11.81.22,2022-10-27 12:53:49.311968,54,786BDA84,49117,39.6149654,-105.0911691,1681.4,18.78,359.9
10.11.81.22,2022-10-27 12:53:49.406500,55,786BDA84,49217,39.6149824,-105.091169,1681.3,18.84,0.0
10.11.81.22,2022-10-27 12:53:49.508886,56,786BDA84,49317,39.6149993,-105.0911691,1681.3,18.8,359.9
10.11.81.22,2022-10-27 12:53:49.603896,57,786BDA84,49417,39.6150163,-105.091169,1681.3,18.84,0.1
10.11.81.22,2022-10-27 12:53:49.823237,59,786BDA84,49616,39.6150501,-105.0911695,1681.4,18.88,359.4
10.11.81.22,2022-10-27 12:53:49.907191,60,786BDA84,49718,39.6150673,-105.0911693,1681.4,18.76,0.0
10.11.81.22,2022-10-27 12:53:50.003066,61,786BDA84,49817,39.6150838,-105.091169,1681.4,18.68,0.5
10.11.81.22,2022-10-27 12:53:50.106283,62,786BDA84,49917,39.6151004,-105.0911688,1681.4,18.56,0.5
10.11.81.22,2022-10-27 12:53:50.323278,64,786BDA84,50118,39.615134,-105.0911686,1681.4,18.56,0.3
10.11.81.22,2022-10-27 12:53:50.722910,69,786BDA84,50619,39.6152173,-105.0911683,1681.4,18.42,0.2
10.11.81.22,2022-10-27 12:53:50.821281,70,786BDA84,50619,39.6152173,-105.0911683,1681.4,18.42,0.2
10.11.81.22,2022-10-27 12:53:51.023331,72,786BDA84,50918,39.615267,-105.0911679,1681.4,18.26,0.7
10.11.81.22,2022-10-27 12:53:51.224827,74,786BDA84,51014,39.6152832,-105.0911679,1681.3,18.4,0.4
10.11.81.22,2022-10-27 12:53:51.423329,77,786BDA84,51318,39.6153331,-105.0911673,1681.3,18.16,0.5
10.11.81.22,2022-10-27 12:53:51.506028,78,786BDA84,51418,39.6153495,-105.0911671,1681.4,18.18,0.6
10.11.81.22,2022-10-27 12:53:52.024090,83,786BDA84,51917,39.6154306,-105.091166,1681.4,17.96,0.7
10.11.81.22,2022-10-27 12:53:52.223494,85,786BDA84,52118,39.615463,-105.0911657,1681.4,17.86,0.4
10.11.81.22,2022-10-27 12:53:52.302947,86,786BDA84,52118,39.615463,-105.0911657,1681.4,17.86,0.4
10.11.81.22,2022-10-27 12:53:53.238716,96,786BDA84,53118,39.6156211,-105.0911642,1681.6,17.28,0.3
10.11.81.22,2022-10-27 12:53:53.423563,98,786BDA84,53218,39.6156364,-105.0911639,1681.6,17.08,0.6
10.11.81.22,2022-10-27 12:53:53.567619,100,786BDA84,53416,39.615667,-105.0911636,1681.7,16.98,0.5
10.11.81.22,2022-10-27 12:53:53.642948,101,786BDA84,53516,39.6156824,-105.0911636,1681.7,17.06,0.3
10.11.81.22,2022-10-27 12:53:53.867317,103,786BDA84,53718,39.6157134,-105.0911632,1681.7,16.98,0.4
10.11.81.22,2022-10-27 12:53:54.068462,105,786BDA84,53917,39.6157436,-105.0911631,1681.8,16.8,0.3
10.11.81.22,2022-10-27 12:53:54.149993,106,786BDA84,54015,39.6157583,-105.0911628,1681.8,16.76,0.5
10.11.81.22,2022-10-27 12:53:54.249861,107,786BDA84,54119,39.6157737,-105.0911627,1681.8,16.52,0.4
10.11.81.22,2022-10-27 12:53:54.349351,108,786BDA84,54217,39.615788,-105.0911625,1681.8,16.28,0.5
10.11.81.22,2022-10-27 12:53:54.553271,110,786BDA84,54418,39.6158177,-105.0911622,1681.9,16.32,0.5
10.11.81.22,2022-10-27 12:53:54.648163,111,786BDA84,54517,39.6158322,-105.091162,1681.9,16.2,0.5
10.11.81.22,2022-10-27 12:53:54.750633,112,786BDA84,54616,39.6158466,-105.0911619,1681.9,16.14,0.4
10.11.81.22,2022-10-27 12:53:55.068390,115,786BDA84,54918,39.6158902,-105.0911616,1682.0,16.0,0.3
10.11.81.22,2022-10-27 12:53:55.149061,116,786BDA84,54918,39.6158902,-105.0911616,1682.0,16.0,0.3
10.11.81.22,2022-10-27 12:53:55.368317,119,786BDA84,55217,39.6159324,-105.091161,1682.0,15.62,0.5
10.11.81.22,2022-10-27 12:53:55.368931,118,786BDA84,55116,39.6159181,-105.0911612,1681.9,15.62,0.6
10.11.81.22,2022-10-27 12:53:55.436020,120,786BDA84,55317,39.6159465,-105.091161,1682.0,15.56,0.3
10.11.81.22,2022-10-27 12:53:55.539591,121,786BDA84,55417,39.6159605,-105.0911608,1682.0,15.54,0.4
10.11.81.22,2022-10-27 12:53:55.636244,122,786BDA84,55518,39.6159745,-105.0911606,1682.0,15.42,0.6
10.11.81.22,2022-10-27 12:53:55.749616,123,786BDA84,55617,39.6159883,-105.0911606,1682.0,15.38,0.3
10.11.81.22,2022-10-27 12:53:55.849137,124,786BDA84,55717,39.6160021,-105.0911604,1682.1,15.3,0.5
10.11.81.22,2022-10-27 12:53:56.069451,126,786BDA84,55917,39.6160294,-105.0911599,1682.1,15.12,0.7
10.11.81.22,2022-10-27 12:53:56.136637,127,786BDA84,56016,39.616043,-105.09116,1682.1,15.16,0.4
10.11.81.22,2022-10-27 12:53:56.235731,0,786BDA84,56118,39.6160566,-105.0911597,1682.2,14.88,0.7
10.11.81.22,2022-10-27 12:53:56.349056,1,786BDA84,56218,39.6160702,-105.0911596,1682.2,14.94,0.4
10.11.81.22,2022-10-27 12:53:56.567971,3,786BDA84,56417,39.6160967,-105.0911592,1682.2,14.74,0.6
10.11.81.22,2022-10-27 12:53:56.645001,4,786BDA84,56518,39.61611,-105.0911592,1682.3,14.64,0.4
10.11.81.22,2022-10-27 12:53:56.868729,7,786BDA84,56718,39.6161363,-105.0911588,1682.3,14.54,0.4
10.11.81.22,2022-10-27 12:53:57.268296,11,786BDA84,57117,39.6161878,-105.0911581,1682.5,14.14,0.5
10.11.81.22,2022-10-27 12:53:57.768586,17,786BDA84,57618,39.6162509,-105.0911574,1682.6,13.84,0.3
10.11.81.22,2022-10-27 12:53:58.168588,21,786BDA84,58015,39.6162998,-105.0911567,1682.6,13.56,0.5
10.11.81.22,2022-10-27 12:53:58.249843,22,786BDA84,58118,39.6163122,-105.0911564,1682.6,13.4,0.8
10.11.81.22,2022-10-27 12:53:58.468556,24,786BDA84,58317,39.6163361,-105.0911562,1682.7,13.28,0.6
10.11.81.22,2022-10-27 12:53:58.536222,25,786BDA84,58417,39.616348,-105.091156,1682.7,13.22,0.6
10.11.81.22,2022-10-27 12:53:58.908394,29,786BDA84,58716,39.6163831,-105.0911554,1682.7,12.92,0.8
10.11.81.22,2022-10-27 12:53:59.093204,31,786BDA84,58917,39.6164062,-105.091155,1682.8,12.7,1.0
10.11.81.22,2022-10-27 12:53:59.410018,35,786BDA84,59317,39.6164513,-105.0911547,1682.8,12.34,0.4
10.11.81.22,2022-10-27 12:53:59.489764,36,786BDA84,59416,39.6164622,-105.0911545,1682.8,12.24,0.7
10.11.81.22,2022-10-27 12:53:59.589885,37,786BDA84,59517,39.6164734,-105.0911545,1682.8,12.22,0.3
10.11.81.22,2022-10-27 12:53:59.690063,38,786BDA84,59617,39.6164842,-105.0911544,1682.9,12.04,0.2
10.11.81.22,2022-10-27 12:53:59.909131,40,786BDA84,59718,39.6164951,-105.0911542,1682.8,11.98,0.7
10.11.81.22,2022-10-27 12:53:59.990915,41,786BDA84,59816,39.6165055,-105.0911541,1682.9,11.78,0.5
10.11.81.22,2022-10-27 12:54:00.208557,44,786BDA84,117,39.6165375,-105.091154,1682.9,11.56,0.1
10.11.81.22,2022-10-27 12:54:00.397839,46,786BDA84,317,39.6165582,-105.0911537,1682.9,11.44,0.4
10.11.81.22,2022-10-27 12:54:00.482584,47,786BDA84,417,39.6165683,-105.0911537,1683.0,11.26,0.1
10.11.81.22,2022-10-27 12:54:00.897562,51,786BDA84,718,39.6165982,-105.0911534,1683.0,10.82,0.6
10.11.81.22,2022-10-27 12:54:00.980759,52,786BDA84,817,39.6166076,-105.0911533,1683.0,10.58,0.6
10.11.81.22,2022-10-27 12:54:01.092195,53,786BDA84,917,39.616617,-105.0911532,1683.0,10.44,0.3
10.11.81.22,2022-10-27 12:54:01.179883,54,786BDA84,1015,39.6166265,-105.0911532,1683.0,10.6,0.1
10.11.81.22,2022-10-27 12:54:01.312672,56,786BDA84,1216,39.6166449,-105.0911529,1683.0,10.14,0.5
10.11.81.22,2022-10-27 12:54:01.380164,57,786BDA84,1317,39.616654,-105.0911527,1683.0,10.02,0.7
10.11.81.22,2022-10-27 12:54:01.479721,58,786BDA84,1418,39.6166631,-105.0911527,1683.0,9.96,0.3
10.11.81.22,2022-10-27 12:54:01.590129,59,786BDA84,1517,39.616672,-105.0911527,1683.1,9.9,0.3
10.11.81.22,2022-10-27 12:54:01.797849,61,786BDA84,1717,39.6166897,-105.0911522,1683.0,9.76,1.2
10.11.81.22,2022-10-27 12:54:01.880311,62,786BDA84,1817,39.6166984,-105.0911522,1683.0,9.62,0.5
10.11.81.22,2022-10-27 12:54:01.980623,63,786BDA84,1918,39.616707,-105.0911521,1683.0,9.46,0.5
10.11.81.22,2022-10-27 12:54:02.075335,64,786BDA84,2014,39.6167154,-105.0911521,1683.1,9.52,0.3
10.11.81.22,2022-10-27 12:54:02.297991,66,786BDA84,2217,39.6167323,-105.0911518,1683.1,9.2,0.8
10.11.81.22,2022-10-27 12:54:02.380221,67,786BDA84,2316,39.6167405,-105.0911517,1683.1,9.08,0.5
10.11.81.22,2022-10-27 12:54:02.479801,68,786BDA84,2417,39.6167489,-105.0911517,1683.1,9.08,0.4
10.11.81.22,2022-10-27 12:54:02.580456,69,786BDA84,2517,39.616757,-105.0911515,1683.1,9.0,0.7
10.11.81.22,2022-10-27 12:54:02.799177,71,786BDA84,2617,39.6167651,-105.0911515,1683.2,8.88,0.4
10.11.81.22,2022-10-27 12:54:02.880758,72,786BDA84,2718,39.616773,-105.0911514,1683.2,8.72,0.6
10.11.81.22,2022-10-27 12:54:02.979933,73,786BDA84,2816,39.616781,-105.0911513,1683.2,8.8,0.6
10.11.81.22,2022-10-27 12:54:03.080594,74,786BDA84,2917,39.6167889,-105.0911511,1683.2,8.66,0.7
10.11.81.22,2022-10-27 12:54:03.180253,75,786BDA84,3015,39.6167972,-105.0911509,1683.2,9.0,0.0
10.11.81.22,2022-10-27 12:54:03.312810,77,786BDA84,3216,39.6168132,-105.0911507,1683.2,8.8,0.5
10.11.81.22,2022-10-27 12:54:03.497504,79,786BDA84,3318,39.6168213,-105.0911508,1683.2,8.78,359.9
10.11.81.22,2022-10-27 12:54:03.580788,80,786BDA84,3418,39.6168294,-105.0911508,1683.2,8.82,359.9
10.11.81.22,2022-10-27 12:54:03.681983,81,786BDA84,3516,39.6168371,-105.0911507,1683.2,8.76,0.1
10.11.81.22,2022-10-27 12:54:03.774972,82,786BDA84,3617,39.6168454,-105.0911506,1683.3,8.88,0.2
10.11.81.22,2022-10-27 12:54:03.876224,83,786BDA84,3717,39.6168536,-105.0911506,1683.3,8.94,0.2
10.11.81.22,2022-10-27 12:54:03.975479,84,786BDA84,3817,39.6168616,-105.0911505,1683.3,8.88,0.3
10.11.81.22,2022-10-27 12:54:04.075107,85,786BDA84,3918,39.6168699,-105.0911505,1683.3,8.94,0.2
10.11.81.22,2022-10-27 12:54:04.176749,86,786BDA84,4013,39.6168776,-105.0911504,1683.3,9.02,0.6
10.11.81.22,2022-10-27 12:54:04.275238,87,786BDA84,4116,39.6168861,-105.0911503,1683.3,9.06,0.4
10.11.81.22,2022-10-27 12:54:04.375912,88,786BDA84,4216,39.6168944,-105.0911502,1683.3,9.12,0.5
10.11.81.22,2022-10-27 12:54:04.475666,89,786BDA84,4317,39.6169028,-105.0911501,1683.3,9.16,0.5
10.11.81.22,2022-10-27 12:54:04.581219,90,786BDA84,4419,39.6169114,-105.09115,1683.3,9.28,0.4
10.11.81.22,2022-10-27 12:54:04.687383,91,786BDA84,4517,39.6169196,-105.09115,1683.3,9.24,0.3
10.11.81.22,2022-10-27 12:54:04.775539,92,786BDA84,4617,39.6169281,-105.0911498,1683.4,9.34,0.6
10.11.81.22,2022-10-27 12:54:04.881583,93,786BDA84,4717,39.6169367,-105.0911498,1683.4,9.42,0.3
10.11.81.22,2022-10-27 12:54:04.884192,94,786BDA84,4817,39.6169452,-105.0911496,1683.4,9.42,0.6
10.11.81.22,2022-10-27 12:54:04.993964,95,786BDA84,4918,39.6169538,-105.0911495,1683.4,9.44,0.6
10.11.81.22,2022-10-27 12:54:05.198132,97,786BDA84,5015,39.6169623,-105.0911493,1683.4,9.54,0.8
10.11.81.22,2022-10-27 12:54:05.281276,98,786BDA84,5116,39.6169711,-105.0911492,1683.4,9.66,0.8
10.11.81.22,2022-10-27 12:54:05.380997,99,786BDA84,5217,39.6169799,-105.091149,1683.5,9.68,0.9
10.11.81.22,2022-10-27 12:54:05.481011,100,786BDA84,5317,39.6169887,-105.091149,1683.5,9.74,0.4
10.11.81.22,2022-10-27 12:54:05.698009,102,786BDA84,5518,39.6170062,-105.0911488,1683.5,9.74,0.2
10.11.81.22,2022-10-27 12:54:05.780404,103,786BDA84,5617,39.6170151,-105.0911487,1683.5,9.84,0.3
10.11.81.22,2022-10-27 12:54:05.880660,104,786BDA84,5717,39.617024,-105.0911488,1683.5,9.94,0.0
10.11.81.22,2022-10-27 12:54:05.980255,105,786BDA84,5816,39.6170329,-105.0911487,1683.5,9.96,0.3
10.11.81.22,2022-10-27 12:54:06.080373,106,786BDA84,5917,39.6170418,-105.0911487,1683.5,9.9,0.0
10.11.81.22,2022-10-27 12:54:06.297506,109,786BDA84,6116,39.6170592,-105.0911487,1683.5,9.76,0.1
10.11.81.22,2022-10-27 12:54:06.380567,110,786BDA84,6217,39.6170679,-105.0911486,1683.6,9.68,0.3
10.11.81.22,2022-10-27 12:54:06.598297,112,786BDA84,6417,39.6170853,-105.0911485,1683.5,9.64,0.3
10.11.81.22,2022-10-27 12:54:06.680335,113,786BDA84,6517,39.6170939,-105.0911485,1683.6,9.62,0.2
10.11.81.22,2022-10-27 12:54:06.780822,114,786BDA84,6617,39.6171024,-105.0911484,1683.6,9.56,0.2
10.11.81.22,2022-10-27 12:54:06.880185,115,786BDA84,6717,39.6171109,-105.0911485,1683.6,9.48,359.9
10.11.81.22,2022-10-27 12:54:06.980528,116,786BDA84,6817,39.6171193,-105.0911484,1683.6,9.42,0.2
10.11.81.22,2022-10-27 12:54:07.079993,117,786BDA84,6918,39.6171276,-105.0911484,1683.6,9.3,0.2
10.11.81.22,2022-10-27 12:54:07.180505,118,786BDA84,7015,39.6171355,-105.0911485,1683.6,9.16,0.0
10.11.81.22,2022-10-27 12:54:07.280221,119,786BDA84,7118,39.6171438,-105.0911483,1683.6,9.06,0.4
10.11.81.22,2022-10-27 12:54:07.379982,120,786BDA84,7218,39.6171519,-105.0911483,1683.6,9.0,0.3
10.11.81.22,2022-10-27 12:54:07.597678,122,786BDA84,7417,39.6171678,-105.091148,1683.6,8.8,0.6
10.11.81.22,2022-10-27 12:54:07.797864,125,786BDA84,7718,39.6171913,-105.0911478,1683.6,8.6,0.3
10.11.81.22,2022-10-27 12:54:07.998879,127,786BDA84,7817,39.6171989,-105.0911478,1683.6,8.56,0.4
10.11.81.22,2022-10-27 12:54:08.080546,0,786BDA84,7917,39.6172065,-105.0911479,1683.6,8.46,359.8
10.11.81.22,2022-10-27 12:54:08.180584,1,786BDA84,8015,39.6172141,-105.0911476,1683.6,8.42,0.4
10.11.81.22,2022-10-27 12:54:08.280468,2,786BDA84,8118,39.6172218,-105.0911476,1683.7,8.3,0.2
10.11.81.22,2022-10-27 12:54:08.292794,3,786BDA84,8217,39.6172291,-105.0911474,1683.6,8.18,0.8
10.11.81.22,2022-10-27 12:54:08.497911,5,786BDA84,8417,39.6172436,-105.0911473,1683.6,8.02,0.5
10.11.81.22,2022-10-27 12:54:08.580421,6,786BDA84,8517,39.617251,-105.0911473,1683.7,8.1,0.0
10.11.81.22,2022-10-27 12:54:08.693710,7,786BDA84,8617,39.6172582,-105.0911472,1683.7,8.02,0.4
10.11.81.22,2022-10-27 12:54:08.780586,8,786BDA84,8717,39.6172655,-105.0911472,1683.7,8.0,0.2
10.11.81.22,2022-10-27 12:54:08.997888,10,786BDA84,8817,39.6172727,-105.0911471,1683.7,7.94,0.5
10.11.81.22,2022-10-27 12:54:09.080506,11,786BDA84,8916,39.6172797,-105.0911471,1683.6,7.86,0.1
10.11.81.22,2022-10-27 12:54:09.180950,12,786BDA84,9016,39.6172871,-105.0911473,1683.7,7.92,0.2
10.11.81.22,2022-10-27 12:54:09.280530,13,786BDA84,9118,39.6172942,-105.0911472,1683.7,7.74,0.4
10.11.81.22,2022-10-27 12:54:09.408976,15,786BDA84,9316,39.6173075,-105.0911471,1683.7,7.48,0.6
10.11.81.22,2022-10-27 12:54:09.474728,16,786BDA84,9417,39.6173145,-105.0911472,1683.7,7.54,359.7
10.11.81.22,2022-10-27 12:54:09.578619,17,786BDA84,9518,39.6173212,-105.091147,1683.7,7.42,0.5
10.11.81.22,2022-10-27 12:54:09.679835,18,786BDA84,9617,39.6173279,-105.0911471,1683.7,7.44,0.1
10.11.81.22,2022-10-27 12:54:09.791293,19,786BDA84,9718,39.6173346,-105.0911471,1683.7,7.34,359.9
10.11.81.22,2022-10-27 12:54:09.891767,20,786BDA84,9817,39.6173413,-105.091147,1683.7,7.34,0.3
10.11.81.22,2022-10-27 12:54:09.991300,21,786BDA84,9817,39.6173413,-105.091147,1683.7,7.34,0.3
10.11.81.22,2022-10-27 12:54:10.091048,22,786BDA84,9918,39.6173479,-105.0911469,1683.7,7.24,0.5
10.11.81.22,2022-10-27 12:54:10.517904,27,786BDA84,10417,39.6173802,-105.0911469,1683.7,7.08,359.9
10.11.81.22,2022-10-27 12:54:10.590194,28,786BDA84,10517,39.6173864,-105.0911468,1683.7,6.9,0.5
10.11.81.22,2022-10-27 12:54:10.791161,29,786BDA84,10617,39.6173927,-105.0911468,1683.7,6.92,0.3
10.11.81.22,2022-10-27 12:54:10.908546,31,786BDA84,10817,39.617405,-105.0911466,1683.7,6.84,0.6
10.11.81.22,2022-10-27 12:54:10.937766,32,786BDA84,10817,39.617405,-105.0911466,1683.7,6.84,0.6
10.11.81.22,2022-10-27 12:54:11.042484,33,786BDA84,10917,39.617411,-105.0911466,1683.8,6.72,0.4
10.11.81.22,2022-10-27 12:54:11.357639,36,786BDA84,11217,39.6174294,-105.0911461,1683.8,6.64,0.3
10.11.81.22,2022-10-27 12:54:11.442033,37,786BDA84,11317,39.6174353,-105.0911461,1683.8,6.58,0.4
10.11.81.22,2022-10-27 12:54:11.555955,38,786BDA84,11417,39.6174414,-105.0911461,1683.8,6.6,0.2
10.11.81.22,2022-10-27 12:54:11.652662,39,786BDA84,11518,39.6174473,-105.091146,1683.8,6.52,0.6
10.11.81.22,2022-10-27 12:54:11.963187,41,786BDA84,11717,39.6174587,-105.0911458,1683.8,6.4,0.6
10.11.81.22,2022-10-27 12:54:12.042224,42,786BDA84,11816,39.6174646,-105.0911458,1683.8,6.44,0.3
10.11.81.22,2022-10-27 12:54:12.141916,43,786BDA84,11917,39.6174704,-105.0911456,1683.8,6.4,0.7
10.11.81.22,2022-10-27 12:54:12.242852,44,786BDA84,12015,39.6174761,-105.0911453,1683.8,6.38,0.8
10.11.81.22,2022-10-27 12:54:12.463380,46,786BDA84,12317,39.6174933,-105.091145,1683.8,6.24,1.1
10.11.81.22,2022-10-27 12:54:12.538246,47,786BDA84,12417,39.617499,-105.0911448,1683.8,6.3,1.1
10.11.81.22,2022-10-27 12:54:12.642327,48,786BDA84,12516,39.6175045,-105.0911448,1683.8,6.16,0.7
10.11.81.22,2022-10-27 12:54:12.741659,49,786BDA84,12617,39.6175102,-105.0911448,1683.8,6.22,0.2
